avg_convergence_time,avg_judge_latency,avg_read_latency,avg_stale_version_gap,avg_visibility_lag,avg_write_latency,bus_latency,cache_hit_rate,conflict_checks,contested_ratio,fallback_count,judge,max_stale_version_gap,monotonic_read_violations,operations,p95_stale_version_gap,protocol,read_latency_p95,read_your_writes_success_rate,regime,scale,seed,stale_read_rate,write_latency_p95
7.636363636363637,,3.8541666666666665,2.1538461538461537,3.5294117647058822,3.5294117647058822,4,0.3958333333333333,0,0.0,0,deterministic_latest,3,3,59,3.0,mesi,8.0,0.125,medium,small,29,0.2708333333333333,6.0
13.972222222222221,,2.1739130434782608,1.0,1.588235294117647,1.588235294117647,1,0.30434782608695654,0,0.0,0,deterministic_latest,1,1,55,1.0,mesi,5.0,0.7142857142857143,medium,medium,7,0.17391304347826086,2.0
15.233333333333333,,2.739130434782609,1.625,2.2666666666666666,2.2666666666666666,2,0.3695652173913043,0,0.0,0,deterministic_latest,2,1,55,2.0,mesi,6.0,0.5714285714285714,medium,medium,7,0.17391304347826086,3.0
15.5,,4.173913043478261,1.0,3.3125,3.3125,4,0.32608695652173914,0,0.0,0,deterministic_latest,1,1,55,1.0,mesi,8.0,0.5714285714285714,medium,medium,7,0.15217391304347827,5.0
15.45,,2.1346153846153846,1.0909090909090908,1.5,1.5,1,0.3269230769230769,0,0.0,0,deterministic_latest,2,1,69,1.0,mesi,5.0,0.5714285714285714,medium,medium,17,0.21153846153846154,2.0
16.13888888888889,,2.6923076923076925,1.3,2.0344827586206895,2.0344827586206895,2,0.38461538461538464,0,0.0,0,deterministic_latest,3,1,69,2.0,mesi,6.0,0.5714285714285714,medium,medium,17,0.19230769230769232,3.0
17.354430379746834,,4.519230769230769,1.5,3.032258064516129,3.032258064516129,4,0.2692307692307692,0,0.0,0,deterministic_latest,3,0,69,3.0,mesi,8.0,0.5,medium,medium,17,0.4230769230769231,5.0
13.704918032786885,,2.1041666666666665,1.4444444444444444,1.5769230769230769,1.5769230769230769,1,0.3125,0,0.0,0,deterministic_latest,3,0,62,3.0,mesi,5.0,0.7777777777777778,medium,medium,29,0.1875,2.0
14.833333333333334,,2.8333333333333335,1.2307692307692308,2.12,2.12,2,0.2916666666666667,0,0.0,0,deterministic_latest,3,0,62,2.0,mesi,6.0,0.7777777777777778,medium,medium,29,0.2708333333333333,3.0
14.721311475409836,,4.3125,1.2727272727272727,3.32,3.32,4,0.2916666666666667,0,0.0,0,deterministic_latest,3,0,62,2.0,mesi,8.0,0.7777777777777778,medium,medium,29,0.22916666666666666,5.0
15.22265625,,2.309090909090909,1.1290322580645162,1.6,1.6,1,0.2545454545454545,0,0.0,0,deterministic_latest,2,1,150,2.0,mesi,5.0,0.7333333333333333,medium,large,7,0.2818181818181818,2.0
15.0187265917603,,2.827272727272727,1.1724137931034482,2.1971830985915495,2.1971830985915495,2,0.2909090909090909,0,0.0,0,deterministic_latest,2,1,150,2.0,mesi,6.0,0.7,medium,large,7,0.2636363636363636,3.0
16.807531380753137,,4.218181818181818,1.5384615384615385,3.343283582089552,3.343283582089552,4,0.3090909090909091,0,0.0,0,deterministic_latest,4,2,150,2.0,mesi,8.0,0.5,medium,large,7,0.35454545454545455,5.0
